NewDateTime,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,% Silica Concentrate
5/19/2017 15:00,299.8255593,416.2059204,64.03,2694.080306,566.4364611,399.6289278,9.9711385,1.687673111,2.28
5/19/2017 16:00,299.7881028,428.3034926,64.03,2909.736372,528.312475,400.0267472,9.880592278,1.660634361,2.54
5/19/2017 17:00,299.8346491,424.1044426,64.03,3242.228528,550.1850556,400.0979278,10.01276756,1.684177944,1.82
5/19/2017 18:00,299.8843194,444.1411333,64.03,3286.062278,540.2260278,399.7921444,9.806403556,1.678397889,1.29
5/19/2017 19:00,300.0824148,416.8861537,64.03,3161.803611,529.0267667,399.5801889,9.879726556,1.657488778,1.24
5/19/2017 20:00,300.0075565,416.7406222,64.03,2346.921571,487.0426778,400.3977056,9.7466345,1.618165722,1.16
5/19/2017 21:00,299.8852343,437.2946759,64.03,2653.661956,414.3852833,400.4733548,9.544269556,1.564516194,1.2
5/19/2017 22:00,299.5503843,427.946637,64.03,2860.728944,442.6508771,400.1734467,9.475902889,1.621135918,1.03
5/19/2017 23:00,300.0653917,468.5661917,64.03,3095.673778,420.8599729,401.6648096,9.630000667,1.627102749,1.04
5/20/2017 0:00,299.9640278,418.4118833,64.03,3218.364889,469.5775222,400.3822556,9.862421333,1.676794667,1.06
5/20/2017 1:00,299.9808148,438.3127806,64.03,2762.365169,420.0429778,399.1250444,9.689126444,1.629862444,1.02
5/20/2017 2:00,299.9397333,416.4433259,64.03,3087.716094,406.4132278,400.0117,9.381764944,1.635728,1.22
5/20/2017 3:00,300.1827148,417.2402241,64.03,3273.694333,389.0457278,401.3777167,9.622696167,1.642336611,1.43
5/20/2017 4:00,300.018112,416.6740944,64.03,2976.704167,379.8717944,400.4022556,9.764405611,1.597264167,2.15
5/20/2017 5:00,299.7875306,416.1496444,64.03,3268.411667,402.7573278,399.94585,9.755569333,1.624299944,1.95
5/20/2017 6:00,299.9230981,416.2825778,64.03,2711.295778,411.9035667,399.5645833,9.801605389,1.637769444,3.1
5/20/2017 7:00,299.8795602,416.600013,64.03,2599.875198,493.1910944,399.2690667,9.511975389,1.620328389,4.53
5/20/2017 8:00,299.8483713,416.2827333,64.03,2658.466028,494.3015667,399.4556333,9.421474778,1.609358556,3.17
5/20/2017 9:00,299.9356602,417.1820111,64.03,3017.173403,513.6518722,399.8931333,9.702916889,1.626827889,3.42
5/20/2017 10:00,299.9240926,416.6130778,64.03,2823.466948,512.6151889,401.3845722,9.823699389,1.623467333,2.28
5/20/2017 11:00,299.9457537,416.2908926,64.03,3445.889611,536.1160833,400.2820944,9.784480778,1.651553389,3.37
5/20/2017 12:00,299.6665426,416.8212278,64.03,3367.683967,553.0459667,400.2128056,9.995851278,1.671346056,1.93
5/20/2017 13:00,299.9987176,417.5639778,64.03,3513.2625,543.44005,399.0327056,10.10143944,1.661374444,2.81
5/20/2017 14:00,299.9220019,415.8066722,64.03,3189.103444,479.0140944,398.8733833,9.963335222,1.596657056,2.32
5/20/2017 15:00,300.0058935,417.589787,64.03,2843.932714,498.2838556,399.5217778,9.868398889,1.612421722,1.73
5/20/2017 16:00,300.1515333,417.0236111,64.03,2844.825493,532.7542778,399.8577389,9.8493965,1.649595278,3.04
5/20/2017 17:00,299.8704796,416.8241185,64.03,3083.052889,589.9281278,399.4438944,9.779642056,1.732024444,1.33
5/20/2017 18:00,299.9229852,448.2331417,64.03,2938.213833,586.4447389,400.7284389,10.0457525,1.744938278,1.63
5/20/2017 19:00,299.9762009,435.5984931,64.03,2580.087322,527.585,401.2810435,10.02520044,1.687802081,1.19
5/20/2017 20:00,299.9612046,428.7187449,64.03,2300.132639,464.1577,401.3952954,9.967762611,1.607807086,1.5
5/20/2017 21:00,299.6749231,435.5875226,64.03,2755.722353,449.6224111,400.4387444,9.893468778,1.588903951,1.41
5/20/2017 22:00,299.7776648,452.6256061,64.03,2552.016876,463.7883639,401.8504639,9.753721333,1.622100493,1.6
5/20/2017 23:00,299.9535917,444.2903602,64.03,3427.657889,480.72865,400.8899333,9.913296444,1.669370806,1.06
5/21/2017 0:00,299.9268713,396.9570708,64.03,3081.171786,488.0671278,398.8689111,9.976354944,1.696795556,1.71
5/21/2017 1:00,299.9211009,378.3336774,64.03,3414.400817,440.36155,402.7816444,9.689678611,1.668497111,1.43
5/21/2017 2:00,299.9194083,432.5390093,64.03,2868.696164,425.8247111,400.1128417,9.781554389,1.641023222,1.33
5/21/2017 3:00,299.9372333,417.7613722,64.03,3933.456056,403.5174111,399.7893278,9.949365556,1.631931389,1.44
5/21/2017 4:00,299.7398542,417.367987,64.03,3645.675167,376.0029722,400.4682611,9.951447778,1.634717111,2.29
5/21/2017 5:00,299.9765935,417.3309833,64.03,3245.231061,376.5537722,399.4549944,10.05683167,1.658825833,2.75
5/21/2017 6:00,299.8089435,415.6685,64.03,3518.049056,421.4385333,400.2858333,9.867518556,1.672885944,4.17
5/21/2017 7:00,300.0235481,417.3643833,64.03,4061.861278,535.6083611,399.1369111,9.706347778,1.669776444,4.89
5/21/2017 8:00,300.0186324,417.3775111,64.03,3669.422278,548.4252889,399.9664278,10.00570961,1.665855889,4.823474341
5/21/2017 9:00,299.956325,416.2607611,64.03,3263.945153,514.1711556,398.9081778,10.00027,1.627789611,4.691158114
5/21/2017 10:00,299.8389722,417.3241574,64.03,3200.567983,518.1365222,400.0557556,9.835378389,1.628573389,4.558841886
5/21/2017 11:00,299.9541157,416.7416648,64.03,3545.337029,545.5511722,401.1068611,10.000655,1.662100944,4.426525659
5/21/2017 12:00,299.8843657,416.516713,64.03,3578.781389,563.7353,399.5667167,9.926927389,1.685992889,4.36
5/21/2017 13:00,299.9801991,416.3220833,64.03,3627.008639,557.6137167,398.9735556,10.02652411,1.67686,3.43
5/21/2017 14:00,299.7745671,416.4701056,64.03,3471.282617,494.1937722,399.5109722,9.976166389,1.602641889,3.72
5/21/2017 15:00,299.8243046,417.0285796,64.03,3232.0902,525.9657722,400.0029944,9.954497167,1.638563,1.63
5/21/2017 16:00,299.8879833,541.0650815,64.03,1722.656918,417.8213958,400.9679708,10.094845,1.587398698,1.63
5/21/2017 19:00,299.6843407,420.8740685,64.03,3257.779222,510.18445,400.6237889,9.903222222,1.618440167,1.49
5/21/2017 20:00,299.8149796,418.6156556,64.03,3696.074167,554.7078222,400.039,10.17749089,1.671657667,1.38
5/21/2017 21:00,300.1222676,417.450887,64.03,3331.479462,577.1985444,399.2390722,10.26135556,1.701437556,1.24
5/21/2017 22:00,299.8399856,434.3957769,64.03,3947.532722,550.5473944,400.2319444,10.16952389,1.676890028,1.26
5/21/2017 23:00,299.8805824,416.9393704,64.03,3943.2515,534.8494222,400.5556889,10.14726667,1.654039278,0.86
5/22/2017 0:00,300.1088565,418.7882537,64.03,2764.598564,503.1058056,399.6759167,10.18961611,1.649729056,0.92
5/22/2017 1:00,299.9590685,418.5772259,64.03,3513.95105,478.6026722,401.7733278,10.081635,1.6283155,1.05
5/22/2017 2:00,299.9689204,416.6265741,64.03,4374.469667,508.1001,400.0493278,10.10999944,1.666397167,0.85
5/22/2017 3:00,300.0273241,419.3715278,64.03,3709.542056,461.0848167,399.7607917,10.26016944,1.665715667,1.49
5/22/2017 4:00,299.8541861,416.713663,64.03,3185.230539,445.9704111,400.0741667,10.08091667,1.678225167,2.25
5/22/2017 5:00,299.9650389,416.0611796,64.03,989.9753278,423.5161444,398.3630667,9.907362,1.645982444,3.46
5/22/2017 6:00,299.9591509,415.546563,64.03,3596.197111,458.5931222,399.8643056,9.952997722,1.637098667,3.25
5/22/2017 7:00,299.9835694,417.8668259,64.03,3375.104033,545.5574667,400.3001611,10.036985,1.680725111,2.68
5/22/2017 8:00,300.0221472,417.2716565,64.03,3483.301717,561.7590194,399.5332722,9.983458222,1.683558222,2.38
5/22/2017 9:00,299.9080509,416.3602611,64.03,1976.538462,562.0405389,399.0004611,10.18155667,1.684198833,3.86
5/22/2017 10:00,299.9096889,443.1966667,64.03,2537.026189,447.6556139,399.2988056,9.987330222,1.583182889,2.66
5/22/2017 11:00,300.0491407,440.6875398,64.03,2767.018488,488.2072722,399.9216333,9.950384333,1.601604722,1.77
5/22/2017 12:00,299.9932593,415.6227981,64.03,3541.342889,522.9300556,400.7515,10.01173972,1.636154611,2.26
5/22/2017 13:00,299.9054204,415.9177426,64.03,3350.556592,548.7415278,400.6725667,10.18045444,1.679783222,3.98
5/22/2017 14:00,299.6027574,417.042587,64.03,3241.028833,539.1312833,400.3003222,10.08709111,1.679049778,2.88
5/22/2017 15:00,299.8726398,417.4420481,64.03,3226.059978,545.95095,399.2201111,10.05354278,1.669742667,1.8
5/22/2017 16:00,300.0728926,416.5745537,64.03,3372.192444,537.7155889,400.1500333,10.26403278,1.653578444,1.8
5/22/2017 17:00,299.9148815,416.6462278,64.03,3456.073579,524.3685167,398.8214,10.37708333,1.6450095,2.99
5/22/2017 18:00,300.0113565,416.6519352,64.03,2909.248267,522.8938556,398.99965,10.22153389,1.659439167,1.41
5/22/2017 19:00,299.9889926,416.1900167,64.03,3038.738986,509.9492667,400.3770389,9.896840944,1.641400667,1.24
5/22/2017 20:00,299.9496866,416.2109093,64.03,3117.237904,499.3171889,400.5646778,10.08385556,1.638501667,1.05
5/22/2017 21:00,299.9222389,417.3175241,64.03,2656.613359,484.9842,399.6452222,10.04749217,1.637068222,1.16
5/22/2017 22:00,299.8531324,417.4381019,64.03,2993.324033,476.1333667,400.2538667,9.772468833,1.641598833,1.11
5/22/2017 23:00,299.7790884,414.8190241,64.03,3262.771667,485.9861611,400.1158722,10.029589,1.677876389,1.31
5/23/2017 0:00,299.9738815,417.2580759,64.03,3029.711261,480.4838389,400.1335778,10.10100333,1.682440944,1.03
5/23/2017 1:00,299.820263,414.818987,64.03,3086.757976,474.6363722,400.50825,9.951365611,1.670556167,0.99
5/23/2017 2:00,299.92935,421.7464427,64.03,2257.979526,465.9279444,398.9484278,9.846261056,1.661510167,1.55
5/23/2017 3:00,299.7332806,484.9085499,64.03,3027.492944,467.5738222,400.5262889,9.879301167,1.674491,3.23
5/23/2017 4:00,299.7385454,418.8757944,64.03,3067.041927,452.2087222,399.3748333,10.04613456,1.669190056,2.975
5/23/2017 5:00,299.9070389,416.5192593,64.03,3082.50999,467.7829556,400.57375,10.09157333,1.693097111,2.72
5/23/2017 6:00,299.7914935,425.6467167,64.03,2338.931985,492.164,398.8251722,9.859398556,1.664264611,3.08
5/23/2017 7:00,299.752763,419.4895509,64.03,2033.92202,536.7571389,399.2120389,9.834020389,1.650786,3.21
5/23/2017 8:00,300.1493037,416.8658167,64.03,3056.686224,540.63225,399.1238222,9.745590722,1.657437667,3.93
5/23/2017 9:00,299.7722519,417.4683417,64.03,2336.409659,535.7867667,398.2832333,9.9412,1.650357111,2.56
5/23/2017 10:00,300.0041593,417.5083426,64.03,3159.347573,540.2275111,399.9352389,9.825145778,1.656336944,3.31
5/23/2017 11:00,300.1191213,417.0008907,64.03,3516.950167,545.0026278,399.3932611,9.966030611,1.661926389,4.99
5/23/2017 12:00,299.9809315,416.2546556,64.03,3422.070611,549.4484556,399.9838556,9.943609889,1.667539778,2.15
5/23/2017 13:00,299.9597694,416.996763,64.03,3142.159517,557.1420444,400.9009333,10.10591889,1.676406944,1.64
5/23/2017 14:00,299.9523639,416.7564278,64.03,3234.105,564.9602944,400.6195,9.965209833,1.686881111,1.7
5/23/2017 15:00,299.9527426,416.613963,64.03,2754.638786,558.4994,400.2244444,10.04620478,1.682624167,1.68
5/23/2017 16:00,299.9066741,416.7627148,64.03,3199.985389,532.32205,400.5927389,9.939369056,1.685870778,1.64
5/23/2017 17:00,299.9571315,416.3747444,64.03,4126.965989,526.5545111,400.0482722,9.968351611,1.703855889,4.32
5/23/2017 18:00,299.9522815,417.3008222,64.03,3048.881027,490.1226889,400.1016944,9.990737778,1.680231889,1.77
5/23/2017 19:00,299.9445722,416.3579722,64.03,3198.847956,505.5257444,399.7884278,10.06788361,1.676140389,1.7
5/23/2017 20:00,299.8786083,417.2930444,64.03,2905.130623,507.9837167,400.1549944,10.02659889,1.685604778,1.66
5/23/2017 21:00,299.8166361,416.1479741,64.03,3321.083889,476.2871278,400.3526556,10.05257111,1.673626833,2.47
5/23/2017 22:00,299.8145639,416.3083185,64.03,2932.913624,460.1877833,398.9442556,10.04746444,1.682843278,1.45
5/24/2017 1:00,299.9255676,417.7198204,64.03,3061.540042,497.7567556,399.3254444,10.09474111,1.702556556,1.42
5/24/2017 2:00,299.7941537,477.521762,64.03,2987.435044,421.6047694,399.2837861,10.03409389,1.685141778,2.65
5/24/2017 3:00,299.9200991,416.8572981,64.03,3270.5195,467.14745,400.0927222,10.08942833,1.724276333,1.84
5/24/2017 4:00,300.0972583,556.6134556,64.03,2500.979342,418.9385833,402.0390389,10.03772828,1.664850583,1.74
5/24/2017 5:00,299.9345241,465.3538833,64.03,2909.216258,530.8371583,400.7574972,9.979657056,1.650268778,1.45
5/24/2017 6:00,299.8564833,416.4465796,64.03,3222.452919,497.3631222,399.9827889,10.02084128,1.640934778,1.9
5/24/2017 7:00,299.8895352,516.9120435,64.03,1950.324414,383.286134,400.3580111,10.00705044,1.563291048,1.9
5/24/2017 21:00,291.6339463,522.8748937,64.03,3200.642851,488.8085011,401.5304278,9.577702889,1.6451505,4.09
5/24/2017 22:00,291.6181824,423.5081685,64.03,3038.474828,575.5494667,400.2137611,9.963066722,1.716632861,5.08
5/24/2017 23:00,291.5415537,435.5005401,64.03,2444.52476,574.3261556,398.8683095,9.714089833,1.73445052,4.21
5/25/2017 0:00,291.1292481,520.6712497,64.03,3225.508222,543.6253111,402.1959266,9.550411056,1.719153341,1.69
5/25/2017 1:00,291.633231,415.3587241,64.03,3116.247356,577.7346167,400.2833611,9.891490556,1.699928833,1.32
5/25/2017 2:00,291.7666537,417.6892111,64.03,3267.780389,569.4815111,399.1001778,10.048141,1.692611611,1.3
5/25/2017 3:00,291.6242435,416.2479333,64.03,2691.148356,592.8013778,399.9026111,9.667655722,1.7230965,1.18
5/25/2017 4:00,291.6977019,416.5370407,64.03,2721.512613,522.1236389,400.0802556,9.649673667,1.670026056,1.2
5/25/2017 5:00,291.5860806,417.0717759,64.03,2796.823327,489.6424778,398.8735278,9.788289556,1.640738389,0.97
5/25/2017 6:00,291.8590407,416.1162056,64.03,3217.249278,482.5562333,400.9024056,9.724491222,1.638394444,0.97
5/25/2017 7:00,291.6672991,415.8679259,64.03,2323.960334,460.9941556,399.3723667,9.963067222,1.638795611,1.0
5/25/2017 8:00,291.5902306,418.6200685,64.03,2705.683268,445.8101111,399.6054611,9.7399075,1.632266222,1.04
5/25/2017 9:00,291.8837324,414.4381574,64.03,2270.245111,421.2587833,401.4705722,9.458420167,1.598149833,1.14
5/25/2017 11:00,291.5058509,417.53225,64.03,2953.995644,382.9377944,399.6826778,9.586311222,1.567892611,1.4
5/25/2017 12:00,291.7019574,416.0614685,64.03,3278.473883,391.9181667,400.2466667,9.877384444,1.6052205,1.57
5/25/2017 13:00,291.9256398,416.0869667,64.03,3438.825333,384.8394556,400.2392556,9.887664889,1.642152111,1.33
5/25/2017 14:00,291.7692093,416.9809,64.03,3430.081167,398.1557222,400.1634833,9.913663833,1.652840278,1.15
5/25/2017 15:00,291.7001917,416.1805963,64.03,3364.304,427.20415,400.0053167,9.978537111,1.675352944,1.17
5/25/2017 16:00,291.8016574,413.6371981,64.03,3462.237944,416.7972111,398.2477778,9.886646667,1.691826833,1.29
5/25/2017 17:00,291.6220463,419.8579926,64.03,3022.390383,408.7168722,398.6116889,10.01737239,1.696474944,1.86
5/25/2017 18:00,291.638687,416.6323833,64.03,3069.754038,426.2042444,401.3135611,9.944686944,1.711719722,1.27
5/25/2017 19:00,291.4903463,421.6208148,64.03,2512.081953,436.6867222,401.7962,9.868607556,1.67408325,1.15
5/25/2017 20:00,291.7038852,437.6888111,64.03,2852.297647,471.1654667,398.9556667,10.10646167,1.673519056,1.38
5/25/2017 21:00,291.5107519,471.6771528,64.03,2479.984526,486.8962389,400.4820222,10.07262056,1.673863556,1.45
5/25/2017 22:00,290.9153944,451.1037352,64.03,2887.702882,457.6711389,399.2622222,10.05937833,1.632443722,1.73
5/25/2017 23:00,291.606413,455.2257796,64.03,2627.213813,434.2573611,400.64675,9.954085056,1.598456667,1.3
5/26/2017 0:00,291.6430537,450.1481833,64.03,3120.642117,451.7337667,399.5022389,10.03587817,1.625276444,1.49
5/26/2017 1:00,291.4158602,485.206491,64.03,2768.19605,478.3021984,399.7794167,10.17148333,1.672942563,1.41
5/26/2017 2:00,291.5312231,557.2557831,64.03,3485.593333,475.8249294,400.7909667,10.13647889,1.693658492,1.6
5/26/2017 3:00,291.7070769,484.3308833,64.03,3603.905167,502.74175,399.8939278,10.07987867,1.720044833,1.25
5/26/2017 4:00,291.5963074,483.5914204,64.03,3232.232611,451.4259778,400.3249,10.0035225,1.661319167,1.46
5/26/2017 6:00,299.8395537,500.2426074,64.03,3210.244611,512.2288389,400.6615922,9.944278056,1.705619,1.56
5/26/2017 7:00,299.7957685,502.6355944,64.03,2294.089787,525.8766778,399.9436833,10.00618178,1.744532667,1.43
5/26/2017 8:00,299.9579787,497.8008148,64.03,2743.199468,494.3649889,399.0610722,9.9014345,1.711292944,1.69
5/26/2017 9:00,299.9729194,500.6075278,64.03,3167.486257,494.9694889,401.3963278,9.792289278,1.731230167,1.57
5/26/2017 10:00,300.0957306,500.4604556,64.03,3351.662341,463.93815,398.4526667,10.07617456,1.687296167,2.05
5/26/2017 11:00,300.039213,500.5771056,64.03,2430.992015,473.4735611,400.9614056,10.09727689,1.698872333,1.66
5/26/2017 12:00,300.4072287,499.8567019,64.03,1820.493746,429.57325,399.2009167,9.886643722,1.637506,2.42
5/26/2017 16:00,300.0814926,503.8488259,64.03,3232.1435,525.0173778,400.50715,10.19544833,1.638856833,1.57
5/26/2017 19:00,300.0531306,501.5255407,64.03,3408.992606,535.2792778,399.4830056,10.10806611,1.651894889,1.23
5/26/2017 20:00,299.9342176,519.0018815,64.03,3055.824711,484.1452944,400.7593556,10.11600833,1.592521833,1.13
5/26/2017 21:00,300.0595796,567.2554037,64.03,3345.221611,498.6608167,400.0970056,10.41662444,1.635729333,1.12
5/26/2017 22:00,300.1008278,568.8217796,64.03,3565.425583,522.3453778,399.59785,10.44259667,1.684605778,1.23
5/26/2017 23:00,299.8736324,564.0467352,64.03,3493.320792,428.8277056,398.7706944,10.21578111,1.585028,1.21
5/27/2017 0:00,300.0047565,566.6164,64.03,3283.650597,447.0786611,400.5523611,10.12217889,1.628565722,1.28
5/27/2017 1:00,299.8668546,568.0579759,64.03,2680.308302,468.9173833,399.6589056,10.28296667,1.674948667,1.23
5/27/2017 2:00,299.9636537,566.12245,64.03,3094.053094,447.2408,398.9942944,10.13438444,1.664133444,3.89
5/27/2017 3:00,299.8733741,566.6815093,64.03,3062.660722,445.1863389,399.1675444,10.02088411,1.667732778,2.6
5/27/2017 4:00,299.8891769,493.2234556,64.03,3065.9191,518.5042222,400.1756944,10.24577833,1.674076611,1.22
5/27/2017 7:00,299.8445083,438.2764722,64.03,2662.754422,533.7621,399.1448222,9.918194333,1.672947833,1.19
5/27/2017 8:00,300.1277139,481.2407093,64.03,2673.993492,502.2254278,399.8712889,9.799907611,1.653035056,1.13
5/27/2017 9:00,299.9141944,450.1721907,64.03,2150.13615,497.6070167,399.3226222,9.997915889,1.628163444,1.39
5/27/2017 10:00,299.9862417,516.9186648,64.03,1917.999546,456.0490167,402.7651583,10.09186056,1.617259972,1.08
5/27/2017 11:00,300.1199741,451.3103722,64.03,2023.488575,440.551,398.8513556,9.996348389,1.562274333,0.98
5/27/2017 12:00,300.0087815,524.4559154,64.03,2589.405514,428.2116284,398.7479413,9.748019722,1.607015341,1.04
5/27/2017 13:00,300.0761981,477.3631328,64.03,2676.922492,496.2908938,399.8040531,10.10195706,1.660678798,1.05
5/27/2017 14:00,299.9239843,450.9928704,64.03,2528.029961,493.5766056,399.7431056,10.28262722,1.673636333,1.07
5/27/2017 15:00,299.748237,450.9256815,64.03,3103.875175,421.6706722,399.1454222,10.22611278,1.602970556,1.08
5/27/2017 16:00,299.8026204,448.0021537,64.03,3855.772311,436.5193444,400.5853944,10.04280289,1.659609556,1.14
5/27/2017 17:00,299.9388657,453.5398963,64.03,3495.663542,457.4420139,401.1675333,10.07675367,1.6431735,1.15
5/27/2017 18:00,300.1698509,449.1257056,64.03,2908.578878,401.2898833,400.6694444,10.37726778,1.585850667,1.07
5/27/2017 19:00,299.7077972,486.1580111,64.03,2970.821086,419.5365167,399.7607611,10.21997922,1.643881889,1.33
5/27/2017 20:00,299.8612815,516.0491426,64.03,2963.644667,447.9756444,399.0902444,9.492023611,1.691681222,1.26
5/27/2017 21:00,300.0718176,481.9894937,64.03,3002.3715,378.3169056,399.2151222,9.4959495,1.58494,1.13
5/27/2017 22:00,299.9739769,513.010785,64.03,3298.351389,435.9046944,399.7363889,9.783500278,1.678104444,1.09
5/27/2017 23:00,299.7926657,516.964587,64.03,2933.287611,409.0477944,400.1091167,9.755336833,1.663589222,1.08
5/28/2017 0:00,300.0331296,517.044913,64.03,2610.349329,375.2845722,400.2763611,9.618670778,1.619850778,1.99
5/28/2017 1:00,299.6374787,517.3242833,64.03,2581.566304,377.46775,399.9726889,9.723381444,1.642882444,1.19
5/28/2017 2:00,299.9521667,517.7571741,64.03,2996.440111,385.0130389,399.7542389,9.5311185,1.651976667,1.3
5/28/2017 3:00,299.9883898,518.9628407,64.03,2994.846858,433.5245833,398.9292056,9.829186444,1.657090222,2.11
5/28/2017 4:00,299.8513463,566.7630333,64.03,2842.10398,424.1175167,400.8169944,9.903892333,1.639545111,1.17
5/28/2017 5:00,299.9792833,566.4825685,64.03,3167.051154,459.1430167,399.2563111,9.581343111,1.659562611,1.18
5/28/2017 6:00,299.7787926,567.3659093,64.03,2861.520239,479.7244389,400.1594056,9.731136444,1.67859,1.1
5/28/2017 7:00,299.9821204,566.29795,64.03,2979.506788,411.3385611,400.6173722,9.958249611,1.581832389,1.21
5/28/2017 8:00,299.9926898,589.0727981,64.03,2852.966615,422.4387778,398.9867556,9.867023167,1.620911778,1.13
5/28/2017 9:00,299.7761861,567.6440074,64.03,2828.026742,458.66855,399.8366722,9.824853667,1.679717222,1.02
5/28/2017 10:00,299.9285333,567.0135167,64.03,2613.52305,436.3362722,401.2318944,10.06044133,1.673200667,1.06
5/28/2017 11:00,299.8188111,567.6442759,64.03,2908.80943,359.0030611,399.8539611,10.17841,1.560484889,1.03
5/28/2017 13:00,300.185912,574.2187349,64.03,3820.392272,362.0446167,400.7168722,10.35337,1.627150444,1.1
5/28/2017 14:00,299.9810463,566.9050833,64.03,3610.837317,393.7726,398.9937222,10.44649944,1.689125722,1.13
5/28/2017 15:00,299.8384398,566.4590037,64.03,2440.597041,375.9485556,399.9386667,10.35450278,1.655105111,1.12
5/28/2017 16:00,299.8857722,565.8112222,64.03,3738.013175,326.9754556,400.4841278,10.29139833,1.570864667,1.26
5/28/2017 17:00,299.4549231,568.0480037,64.03,3617.090319,387.1937278,400.3069389,10.45313944,1.675772667,1.53
5/28/2017 18:00,299.9098296,564.8133546,64.03,2716.055333,312.2817444,398.7731778,10.23990444,1.568352444,1.19
5/28/2017 19:00,300.0822306,567.917413,64.03,3673.482944,360.8770944,400.4908833,9.783374167,1.630263889,1.44
5/28/2017 20:00,299.6262287,566.4186222,64.03,3953.142111,345.9986722,399.6908,9.840310056,1.603769278,1.45
5/28/2017 21:00,299.9045759,566.3722907,64.03,3787.604478,370.3270889,399.6564556,10.17592333,1.646443444,1.53
5/28/2017 22:00,299.9259685,567.3036926,64.03,3843.679423,366.9997722,400.1616111,10.11511833,1.639048444,1.47
5/28/2017 23:00,299.6712417,566.5850389,64.03,3893.012268,350.8570333,400.1763889,10.18172278,1.614364833,1.51
5/29/2017 0:00,299.935325,567.0234796,64.03,3582.64044,380.9353778,399.4271556,10.23237222,1.664383056,1.54
5/29/2017 1:00,299.922037,567.607437,64.03,3966.926272,376.7850694,400.4946333,10.22575944,1.656209694,1.31
5/29/2017 2:00,300.0983528,567.2975537,64.03,3694.392158,377.2595944,401.37565,10.18353167,1.603685778,2.18
5/29/2017 3:00,300.1160435,591.1812889,64.03,1647.137452,371.0100362,399.1883573,10.00651394,1.583708529,1.48
5/29/2017 6:00,300.0491074,600.629763,64.03,3701.52712,359.8784083,401.5792222,9.956121833,1.572894194,1.37
5/29/2017 7:00,299.8058065,578.5796367,64.03,3275.793656,388.1306774,399.3374056,10.25906389,1.629639167,1.18
5/29/2017 8:00,300.02675,641.5302911,64.03,3384.686658,397.7805532,400.3260083,10.21584667,1.656837444,1.01
5/29/2017 9:00,299.8737,566.7364019,64.03,3603.256592,362.0614278,399.79625,10.12933444,1.612615556,1.01
5/29/2017 10:00,299.7283926,595.5147259,64.03,1985.332064,359.9216444,398.9337833,10.19563722,1.627868054,1.01
5/29/2017 14:00,299.9466769,570.3586556,64.03,3132.047941,493.0636333,400.60995,9.817789111,1.671341167,1.07
5/29/2017 15:00,299.9220935,566.8502148,64.03,2519.831532,484.4695444,398.9648833,10.06253517,1.661161778,1.55
5/29/2017 16:00,299.9345491,566.5810148,64.03,3472.7003,522.7390944,400.6399056,9.826132278,1.674521389,1.16
5/29/2017 17:00,299.863887,566.668187,64.03,3718.138222,440.9034778,399.9660278,9.587589556,1.561962472,1.0
5/29/2017 18:00,299.8733898,567.3780667,64.03,2738.690119,498.6134778,398.6901778,9.840895167,1.647437778,1.05
5/29/2017 19:00,300.0591889,565.7746963,64.03,2832.906465,402.5894611,400.0743944,9.599630667,1.551697222,1.01
5/29/2017 20:00,299.8049296,566.8856593,64.03,2023.288208,394.6064833,400.2609556,9.236048444,1.578034645,0.93
5/29/2017 22:00,299.8760611,567.2066315,64.03,3192.363056,371.8048611,400.4600111,9.717529333,1.57792904,1.01
5/29/2017 23:00,299.8766269,567.1375593,64.03,3258.787444,384.8852722,399.6506722,10.21553889,1.623243444,1.32
5/30/2017 0:00,300.0393185,566.7397796,64.03,3513.465278,397.5936222,401.0800111,10.15637056,1.668134778,1.18
5/30/2017 2:00,300.0563639,566.5727667,64.03,3577.619444,400.5823889,401.1616389,10.16848389,1.697408889,1.23
5/30/2017 3:00,299.9537028,566.3514796,64.03,3604.794667,380.2668167,399.1744944,10.29615333,1.666144444,1.55
5/30/2017 4:00,299.6393213,566.8766556,64.03,3449.260778,396.9665944,401.0089944,10.19026056,1.691227944,1.12
5/30/2017 5:00,299.9349037,566.8572167,64.03,2736.661994,375.4949944,398.9122222,9.984072556,1.657163833,1.39
5/30/2017 6:00,299.9501685,566.3461852,64.03,3590.937656,377.0503167,401.3233333,9.8965585,1.655202556,1.05
5/30/2017 7:00,300.0434991,570.8635907,64.03,2858.173067,403.0521907,400.8515389,10.14109278,1.704310889,1.17
5/30/2017 8:00,300.0138111,566.1926333,64.03,2818.999811,325.2126426,399.7979722,9.961029722,1.568886778,1.15
5/30/2017 9:00,299.9149593,567.5819685,64.03,3485.585778,371.4317667,399.8818556,9.785828,1.649786889,1.2
5/30/2017 10:00,299.8604889,567.3979481,64.03,2964.917173,405.6621833,399.5092,9.828990278,1.708829667,1.08
5/30/2017 11:00,299.971275,567.0794704,64.03,2650.604223,354.1536833,399.66575,9.832438333,1.617699667,1.07
5/30/2017 12:00,299.9588667,567.0741148,64.03,3155.838177,381.8062222,400.0484778,9.742996722,1.665692222,1.05
5/30/2017 13:00,299.8944111,567.1922296,64.03,3257.322106,403.20225,399.7666556,9.828750833,1.704055056,1.0
